,ensembl_gene_id,hgnc_symbol
17631,ENSG00000206481,MDC1
17632,ENSG00000206484,NRM
17633,ENSG00000206485,PPP1R18
17634,ENSG00000206486,DHX16
17635,ENSG00000206487,C6orf136
17636,ENSG00000206488,ATAT1
17637,ENSG00000206489,PPP1R10
17638,ENSG00000206490,ABCF1
17639,ENSG00000206491,PRR3
17640,ENSG00000206492,GNL1
17641,ENSG00000206493,HLA-E
17642,ENSG00000206495,TRIM39
17643,ENSG00000206500,RNF39
17644,ENSG00000206501,PPP1R11
17645,ENSG00000206502,ZNRD1
17646,ENSG00000206503,HLA-A
17647,ENSG00000206505,HLA-A
17648,ENSG00000206506,HLA-G
17649,ENSG00000206509,HLA-F
17650,ENSG00000206510,ZFP57
17651,ENSG00000206511,GABBR1
17652,ENSG00000206512,OR2H2
17653,ENSG00000206513,UBD
17654,ENSG00000206515,MAS1L
17655,ENSG00000206516,OR2H1
17656,ENSG00000206517,OR11A1
17657,ENSG00000206522,OR2J3
17658,ENSG00000206524,OR2B3
17659,ENSG00000206525,OR2W1
17660,ENSG00000206526,LINC01556
17661,ENSG00000206527,HACD2
17662,ENSG00000206530,CFAP44
17663,ENSG00000206531,CD200R1L
17664,ENSG00000206535,LNP1
17665,ENSG00000206536,OR5K3
17666,ENSG00000206538,VGLL3
17667,ENSG00000206549,PRSS50
17668,ENSG00000206557,TRIM71
17669,ENSG00000206559,ZCWPW2
17670,ENSG00000206560,ANKRD28
17671,ENSG00000206561,COLQ
17672,ENSG00000206562,METTL6
17673,ENSG00000206579,XKR4
17674,ENSG00000211445,GPX3
17675,ENSG00000211448,DIO2
17676,ENSG00000211450,SELENOH
17677,ENSG00000211452,DIO1
17678,ENSG00000211455,STK38L
17679,ENSG00000211456,SACM1L
17680,ENSG00000211460,TSN
17681,ENSG00000211584,SLC48A1
17682,ENSG00000212122,TSSK1B
17683,ENSG00000212123,PRR22
17684,ENSG00000212124,TAS2R19
17685,ENSG00000212126,TAS2R50
17686,ENSG00000212127,TAS2R14
17687,ENSG00000212128,TAS2R13
17688,ENSG00000212643,ZRSR2P1
17689,ENSG00000212657,KRTAP16-1
17690,ENSG00000212658,KRTAP29-1
17691,ENSG00000212659,KRTAP9-6
17692,ENSG00000212710,CTAGE1
17693,ENSG00000212719,LINC02693
17694,ENSG00000212721,KRTAP4-11
17695,ENSG00000212722,KRTAP4-9
17696,ENSG00000212724,KRTAP2-3
17697,ENSG00000212725,KRTAP2-1
17698,ENSG00000212747,RTL8B
17699,ENSG00000212807,OR2A42
17700,ENSG00000212864,RNF208
17701,ENSG00000212866,HSPA1B
17702,ENSG00000212899,KRTAP3-3
17703,ENSG00000212900,KRTAP3-2
17704,ENSG00000212901,KRTAP3-1
17705,ENSG00000212907,MT-ND4L
17706,ENSG00000212916,MAP10
17707,ENSG00000212933,KRTAP12-4
17708,ENSG00000212935,KRTAP10-3
17709,ENSG00000212938,KRTAP6-3
17710,ENSG00000212993,POU5F1B
17711,ENSG00000213015,ZNF580
17712,ENSG00000213020,ZNF611
17713,ENSG00000213022,KLK9
17714,ENSG00000213023,SYT3
17715,ENSG00000213024,NUP62
17716,ENSG00000213029,SPHAR
17717,ENSG00000213030,CGB8
17718,ENSG00000213047,DENND1B
17719,ENSG00000213064,SFT2D2
17720,ENSG00000213066,FGFR1OP
17721,ENSG00000213079,SCAF8
17722,ENSG00000213085,CFAP45
17723,ENSG00000213088,ACKR1
17724,ENSG00000213096,ZNF254
17725,ENSG00000213123,TCTEX1D2
17726,ENSG00000213139,CRYGS
17727,ENSG00000213145,CRIP1
17728,ENSG00000213160,KLHL23
17729,ENSG00000213171,LINGO4
17730,ENSG00000213185,FAM24B
17731,ENSG00000213186,TRIM59
17732,ENSG00000213190,MLLT11
17733,ENSG00000213199,ASIC3
17734,ENSG00000213203,GIMAP1
17735,ENSG00000213204,
17736,ENSG00000213213,CCDC183
17737,ENSG00000213214,ARHGEF35
17738,ENSG00000213218,CSH2
17739,ENSG00000213221,DNLZ
17740,ENSG00000213231,TCL1B
17741,ENSG00000213246,SUPT4H1
17742,ENSG00000213265,TSGA13
17743,ENSG00000213281,NRAS
17744,ENSG00000213297,ZNF625-ZNF20
17745,ENSG00000213316,LTC4S
17746,ENSG00000213337,ANKRD39
17747,ENSG00000213339,QTRT1
17748,ENSG00000213341,CHUK
17749,ENSG00000213347,MXD3
17750,ENSG00000213366,GSTM2
17751,ENSG00000213380,COG8
17752,ENSG00000213390,ARHGAP19
17753,ENSG00000213397,HAUS7
17754,ENSG00000213398,LCAT
17755,ENSG00000213401,MAGEA12
17756,ENSG00000213402,PTPRCAP
17757,ENSG00000213413,PVRIG
17758,ENSG00000213416,KRTAP4-12
17759,ENSG00000213417,KRTAP2-4
17760,ENSG00000213420,GPC2
17761,ENSG00000213424,KRT222
17762,ENSG00000213445,SIPA1
17763,ENSG00000213462,ERV3-1
17764,ENSG00000213463,SYNJ2BP
17765,ENSG00000213465,ARL2
17766,ENSG00000213512,GBP7
17767,ENSG00000213516,RBMXL1
17768,ENSG00000213523,SRA1
17769,ENSG00000213533,STIMATE
17770,ENSG00000213551,DNAJC9
17771,ENSG00000213563,C8orf82
17772,ENSG00000213578,CPLX3
17773,ENSG00000213585,VDAC1
17774,ENSG00000213588,ZBTB9
17775,ENSG00000213593,TMX2
17776,ENSG00000213614,HEXA
17777,ENSG00000213619,NDUFS3
17778,ENSG00000213625,LEPROT
17779,ENSG00000213626,LBH
17780,ENSG00000213638,ADAT3
17781,ENSG00000213639,PPP1CB
17782,ENSG00000213648,SULT1A4
17783,ENSG00000213654,GPSM3
17784,ENSG00000213658,LAT
17785,ENSG00000213672,NCKIPSD
17786,ENSG00000213676,ATF6B
17787,ENSG00000213689,TREX1
17788,ENSG00000213694,S1PR3
17789,ENSG00000213699,SLC35F6
17790,ENSG00000213714,FAM209B
17791,ENSG00000213719,CLIC1
17792,ENSG00000213722,DDAH2
17793,ENSG00000213741,RPS29
17794,ENSG00000213759,UGT2B11
17795,ENSG00000213760,ATP6V1G2
17796,ENSG00000213762,ZNF134
17797,ENSG00000213780,GTF2H4
17798,ENSG00000213782,DDX47
17799,ENSG00000213799,ZNF845
17800,ENSG00000213809,KLRK1
17801,ENSG00000213822,CEACAM18
17802,ENSG00000213853,EMP2
17803,ENSG00000213859,KCTD11
17804,ENSG00000213886,UBD
17805,ENSG00000213889,PPM1N
17806,ENSG00000213892,CEACAM16
17807,ENSG00000213901,SLC23A3
17808,ENSG00000213903,LTB4R
17809,ENSG00000213906,LTB4R2
17810,ENSG00000213918,DNASE1
17811,ENSG00000213920,MDP1
17812,ENSG00000213921,LEUTX
17813,ENSG00000213923,CSNK1E
17814,ENSG00000213927,CCL27
17815,ENSG00000213928,IRF9
17816,ENSG00000213930,GALT
17817,ENSG00000213931,HBE1
17818,ENSG00000213934,HBG1
17819,ENSG00000213937,CLDN9
17820,ENSG00000213949,ITGA1
17821,ENSG00000213965,NUDT19
17822,ENSG00000213967,ZNF726
17823,ENSG00000213973,ZNF99
17824,ENSG00000213977,TAX1BP3
17825,ENSG00000213983,AP1G2
17826,ENSG00000213988,ZNF90
17827,ENSG00000213995,NAXD
17828,ENSG00000213996,TM6SF2
17829,ENSG00000213999,MEF2B
17830,ENSG00000214013,GANC
17831,ENSG00000214021,TTLL3
17832,ENSG00000214022,REPIN1
17833,ENSG00000214026,MRPL23
17834,ENSG00000214029,ZNF891
17835,ENSG00000214042,IFNA7
17836,ENSG00000214046,SMIM7
17837,ENSG00000214050,FBXO16
17838,ENSG00000214063,TSPAN4
17839,ENSG00000214078,CPNE1
17840,ENSG00000214087,ARL16
17841,ENSG00000214097,SMCO1
17842,ENSG00000214102,WEE2
17843,ENSG00000214107,MAGEB1
17844,ENSG00000214113,LYRM4
17845,ENSG00000214114,MYCBP
17846,ENSG00000214128,TMEM213
17847,ENSG00000214140,PRCD
17848,ENSG00000214160,ALG3
17849,ENSG00000214189,ZNF788P
17850,ENSG00000214193,SH3D21
17851,ENSG00000214212,C19orf38
17852,ENSG00000214216,IQCJ
17853,ENSG00000214226,C17orf67
17854,ENSG00000214253,FIS1
17855,ENSG00000214265,
17856,ENSG00000214274,ANG
17857,ENSG00000214285,NPS
17858,ENSG00000214290,COLCA2
17859,ENSG00000214300,SPDYE3
17860,ENSG00000214309,MBLAC1
17861,ENSG00000214336,FOXI3
17862,ENSG00000214338,SOGA3
17863,ENSG00000214357,NEURL1B
17864,ENSG00000214360,EFCAB9
17865,ENSG00000214367,HAUS3
17866,ENSG00000214376,VSTM5
17867,ENSG00000214402,LCNL1
17868,ENSG00000214413,BBIP1
17869,ENSG00000214414,TRIM77
17870,ENSG00000214415,GNAT3
17871,ENSG00000214435,AS3MT
17872,ENSG00000214447,FAM187A
17873,ENSG00000214456,PLIN5
17874,ENSG00000214491,SEC14L6
17875,ENSG00000214510,SPINK13
17876,ENSG00000214511,HIGD1C
17877,ENSG00000214513,NOTO
17878,ENSG00000214517,PPME1
17879,ENSG00000214518,KRTAP2-2
17880,ENSG00000214530,STARD10
17881,ENSG00000214562,NUTM2D
17882,ENSG00000214575,CPEB1
17883,ENSG00000214595,EML6
17884,ENSG00000214642,DEFB113
17885,ENSG00000214643,DEFB133
17886,ENSG00000214652,ZNF727
17887,ENSG00000214655,ZSWIM8
17888,ENSG00000214681,IQCF5
17889,ENSG00000214686,IQCF6
17890,ENSG00000214688,C10orf105
17891,ENSG00000214694,ARHGEF33
17892,ENSG00000214700,C12orf71
17893,ENSG00000214706,IFRD2
17894,ENSG00000214711,CAPN14
17895,ENSG00000214717,ZBED1
17896,ENSG00000214732,
17897,ENSG00000214736,TOMM6
17898,ENSG00000214753,HNRNPUL2
17899,ENSG00000214756,CSKMT
17900,ENSG00000214782,MS4A18
17901,ENSG00000214787,MS4A4E
17902,ENSG00000214814,FER1L6
17903,ENSG00000214819,CDRT15L2
17904,ENSG00000214827,MTCP1
17905,ENSG00000214842,RAD51AP2
17906,ENSG00000214860,EVPLL
17907,ENSG00000214866,DCDC2C
17908,ENSG00000214872,SMTNL1
17909,ENSG00000214891,TRIM64C
17910,ENSG00000214897,PNMA6E
17911,ENSG00000214929,SPATA31D1
17912,ENSG00000214940,NPIPA8
17913,ENSG00000214941,ZSWIM7
17914,ENSG00000214943,GPR33
17915,ENSG00000214944,ARHGEF28
17916,ENSG00000214946,TBC1D26
17917,ENSG00000214954,LRRC69
17918,ENSG00000214960,CRPPA
17919,ENSG00000214967,NPIPA7
17920,ENSG00000214978,GSG1L2
17921,ENSG00000215009,ACSM4
17922,ENSG00000215012,RTL10
17923,ENSG00000215018,COL28A1
17924,ENSG00000215021,PHB2
17925,ENSG00000215029,TCP11X2
17926,ENSG00000215041,NEURL4
17927,ENSG00000215045,GRID2IP
17928,ENSG00000215048,HLA-DPB1
17929,ENSG00000215077,BRD2
17930,ENSG00000215113,CXorf49B
17931,ENSG00000215114,UBXN2B
17932,ENSG00000215115,CXorf49
17933,ENSG00000215126,CBWD6
17934,ENSG00000215131,C16orf90
17935,ENSG00000215174,NLRP2B
17936,ENSG00000215182,MUC5AC
17937,ENSG00000215183,MSMP
17938,ENSG00000215186,GOLGA6B
17939,ENSG00000215187,FAM166B
17940,ENSG00000215193,PEX26
17941,ENSG00000215203,GRXCR1
17942,ENSG00000215217,C5orf49
17943,ENSG00000215218,UBE2QL1
17944,ENSG00000215251,FASTKD5
17945,ENSG00000215252,GOLGA8B
17946,ENSG00000215262,KCNU1
17947,ENSG00000215269,GAGE12G
17948,ENSG00000215271,HOMEZ
17949,ENSG00000215274,GAGE10
17950,ENSG00000215277,RNF212B
17951,ENSG00000215301,DDX3X
17952,ENSG00000215305,VPS16
17953,ENSG00000215328,HSPA1A
17954,ENSG00000215343,ZNF705D
17955,ENSG00000215356,ZNF705B
17956,ENSG00000215372,ZNF705G
17957,ENSG00000215375,MYL5
17958,ENSG00000215397,SCRT2
17959,ENSG00000215421,ZNF407
17960,ENSG00000215425,DDX39B
17961,ENSG00000215440,NPEPL1
17962,ENSG00000215454,KRTAP10-4
17963,ENSG00000215455,KRTAP10-1
17964,ENSG00000215472,RPL17-C18orf32
17965,ENSG00000215474,SKOR2
17966,ENSG00000215475,SIAH3
17967,ENSG00000215522,DDR1
17968,ENSG00000215529,EFCAB8
17969,ENSG00000215545,DEFB116
17970,ENSG00000215547,DEFB115
17971,ENSG00000215568,GAB4
17972,ENSG00000215595,C20orf202
17973,ENSG00000215612,HMX1
17974,ENSG00000215641,TRIM27
17975,ENSG00000215644,GCGR
17976,ENSG00000215695,RSC1A1
17977,ENSG00000215704,CELA2B
17978,ENSG00000215712,TMEM242
17979,ENSG00000215717,TMEM167B
17980,ENSG00000215784,FAM72D
17981,ENSG00000215788,TNFRSF25
17982,ENSG00000215790,SLC35E2A
17983,ENSG00000215845,TSTD1
17984,ENSG00000215853,RPTN
17985,ENSG00000215883,CYB5RL
17986,ENSG00000215906,LACTBL1
17987,ENSG00000215910,C1orf167
17988,ENSG00000215912,TTC34
17989,ENSG00000215915,ATAD3C
17990,ENSG00000216490,IFI30
17991,ENSG00000216588,IGSF23
17992,ENSG00000216649,GAGE12E
17993,ENSG00000216937,CCDC7
17994,ENSG00000217128,FNIP1
17995,ENSG00000217236,SP9
17996,ENSG00000217442,SYCE3
17997,ENSG00000217555,CKLF
17998,ENSG00000217930,PAM16
17999,ENSG00000218336,TENM3
18000,ENSG00000218739,CEBPZOS
18001,ENSG00000218819,TDRD15
18002,ENSG00000218823,PAPOLB
18003,ENSG00000218891,ZNF579
18004,ENSG00000219073,CELA3B
18005,ENSG00000219200,RNASEK
18006,ENSG00000219435,CATSPERZ
18007,ENSG00000219438,TAFA5
18008,ENSG00000219481,NBPF1
18009,ENSG00000219607,PPP1R3G
18010,ENSG00000219626,FAM228B
18011,ENSG00000220008,LINGO3
18012,ENSG00000220201,ZGLP1
18013,ENSG00000220205,VAMP2
18014,ENSG00000220550,OR10C1
18015,ENSG00000221813,OR6B1
18016,ENSG00000221818,EBF2
18017,ENSG00000221821,C6orf226
18018,ENSG00000221823,PPP3R1
18019,ENSG00000221826,PSG3
18020,ENSG00000221829,FANCG
18021,ENSG00000221836,OR2A5
18022,ENSG00000221837,KRTAP10-9
18023,ENSG00000221838,AP4M1
18024,ENSG00000221840,OR4A5
18025,ENSG00000221843,C2orf16
18026,ENSG00000221852,KRTAP1-5
18027,ENSG00000221855,TAS2R41
18028,ENSG00000221858,OR2A12
18029,ENSG00000221859,KRTAP10-10
18030,ENSG00000221864,KRTAP12-2
18031,ENSG00000221866,PLXNA4
18032,ENSG00000221867,MAGEA3
18033,ENSG00000221869,CEBPD
18034,ENSG00000221874,ZNF816-ZNF321P
18035,ENSG00000221878,PSG7
18036,ENSG00000221880,KRTAP1-3
18037,ENSG00000221882,OR3A2
18038,ENSG00000221883,ARIH2OS
18039,ENSG00000221886,ZBED8
18040,ENSG00000221887,HMSD
18041,ENSG00000221888,OR1C1
18042,ENSG00000221890,NPTXR
18043,ENSG00000221900,POM121L12
18044,ENSG00000221909,FAM200A
18045,ENSG00000221910,OR2F2
18046,ENSG00000221914,PPP2R2A
18047,ENSG00000221916,C19orf73
18048,ENSG00000221923,ZNF880
18049,ENSG00000221926,TRIM16
18050,ENSG00000221931,OR6X1
18051,ENSG00000221932,HEPN1
18052,ENSG00000221933,OR2A25
18053,ENSG00000221937,TAS2R40
18054,ENSG00000221938,OR2A14
18055,ENSG00000221944,TIGD1
18056,ENSG00000221946,FXYD7
18057,ENSG00000221947,XKR9
18058,ENSG00000221954,OR4C12
18059,ENSG00000221955,SLC12A8
18060,ENSG00000221963,APOL6
18061,ENSG00000221968,FADS3
18062,ENSG00000221970,OR2A1
18063,ENSG00000221974,GTF2H4
18064,ENSG00000221977,OR4E2
18065,ENSG00000221978,CCNL2
18066,ENSG00000221983,UBA52
18067,ENSG00000221986,MYBPHL
18068,ENSG00000221988,PPT2
18069,ENSG00000221989,OR2A2
18070,ENSG00000221994,ZNF630
18071,ENSG00000221995,TIAF1
18072,ENSG00000222009,BTBD19
18073,ENSG00000222011,FAM185A
18074,ENSG00000222014,RAB6C
18075,ENSG00000222018,FAM243A
18076,ENSG00000222028,PSMB11
18077,ENSG00000222036,POTEM
18078,ENSG00000222038,POTEJ
18079,ENSG00000222046,DCDC2B
18080,ENSG00000222047,C10orf55
18081,ENSG00000223355,NOTCH4
18082,ENSG00000223367,RPS18
18083,ENSG00000223417,TRIM49D1
18084,ENSG00000223443,USP17L2
18085,ENSG00000223448,LTB
18086,ENSG00000223465,LST1
18087,ENSG00000223481,TAP2
18088,ENSG00000223493,SKIV2L
18089,ENSG00000223494,
18090,ENSG00000223496,EXOSC6
18091,ENSG00000223501,VPS52
18092,ENSG00000223510,CDRT15
18093,ENSG00000223531,TRIM31
18094,ENSG00000223532,HLA-B
18095,ENSG00000223533,CCHCR1
18096,ENSG00000223547,ZNF844
18097,ENSG00000223569,USP17L15
18098,ENSG00000223572,CKMT1A
18099,ENSG00000223590,
18100,ENSG00000223591,CENPVL1
18101,ENSG00000223601,EBLN1
18102,ENSG00000223609,HBD
18103,ENSG00000223614,ZNF735
18104,ENSG00000223618,VPS52
18105,ENSG00000223638,RFPL4A
18106,ENSG00000223639,CLIC1
18107,ENSG00000223654,FLOT1
18108,ENSG00000223658,C1GALT1C1L
18109,ENSG00000223666,FKBPL
18110,ENSG00000223680,DDR1
18111,ENSG00000223687,ZNF311
18112,ENSG00000223699,COL11A2
18113,ENSG00000223752,ATAT1
18114,ENSG00000223757,VWA7
18115,ENSG00000223766,PRR3
18116,ENSG00000223767,RNF5
18117,ENSG00000223775,MRPS18B
18118,ENSG00000223793,HLA-DQA2
18119,ENSG00000223802,CERS1
18120,ENSG00000223833,NCR3
18121,ENSG00000223852,ZFP57
18122,ENSG00000223858,ZFP57
18123,ENSG00000223865,HLA-DPB1
18124,ENSG00000223887,PRR3
18125,ENSG00000223898,OR11A1
18126,ENSG00000223919,LTA
18127,ENSG00000223932,GPANK1
18128,ENSG00000223952,TNF
18129,ENSG00000223953,C1QTNF5
18130,ENSG00000223957,NEU1
18131,ENSG00000223980,HLA-A
18132,ENSG00000224051,CPTP
18133,ENSG00000224089,CT47A10
18134,ENSG00000224103,HLA-DPA1
18135,ENSG00000224105,C6orf15
18136,ENSG00000224109,CENPVL3
18137,ENSG00000224120,C6orf136
18138,ENSG00000224143,EHMT2
18139,ENSG00000224145,TRIM15
18140,ENSG00000224156,TUBB
18141,ENSG00000224168,TRIM31
18142,ENSG00000224180,CCHCR1
18143,ENSG00000224200,FKBPL
18144,ENSG00000224212,TAP1
18145,ENSG00000224234,OR10C1
18146,ENSG00000224242,BTNL2
18147,ENSG00000224246,SFTA2
18148,ENSG00000224264,VARS
18149,ENSG00000224290,APOM
18150,ENSG00000224305,HLA-DQB2
18151,ENSG00000224313,DXO
18152,ENSG00000224319,OR2H2
18153,ENSG00000224320,HLA-A
18154,ENSG00000224378,MICB
18155,ENSG00000224379,TCF19
18156,ENSG00000224383,PRR29
18157,ENSG00000224389,C4B
18158,ENSG00000224393,MPIG6B
18159,ENSG00000224395,OR2H1
18160,ENSG00000224398,CSNK2B
18161,ENSG00000224399,SLC39A7
18162,ENSG00000224420,ADM5
18163,ENSG00000224455,VPS52
18164,ENSG00000224470,ATXN1L
18165,ENSG00000224472,TCF19
18166,ENSG00000224487,OR12D3
18167,ENSG00000224496,TRIM40
18168,ENSG00000224501,HSPA1B
18169,ENSG00000224531,SMIM13
18170,ENSG00000224542,TRIM31
18171,ENSG00000224544,PSORS1C2
18172,ENSG00000224552,ABHD16A
18173,ENSG00000224586,GPX5
18174,ENSG00000224587,MDC1
18175,ENSG00000224608,HLA-B
18176,ENSG00000224654,UBD
18177,ENSG00000224659,GAGE12J
18178,ENSG00000224708,LY6G6E
18179,ENSG00000224712,NPIPA3
18180,ENSG00000224740,FLOT1
18181,ENSG00000224748,TAP1
18182,ENSG00000224770,BTNL2
18183,ENSG00000224774,CSNK2B
18184,ENSG00000224782,PFDN6
18185,ENSG00000224841,RGL2
18186,ENSG00000224859,ZNRD1
18187,ENSG00000224877,NDUFAF8
18188,ENSG00000224902,GAGE12H
18189,ENSG00000224916,APOC4-APOC2
18190,ENSG00000224940,PRRT4
18191,ENSG00000224941,TCF19
18192,ENSG00000224952,PBX2
18193,ENSG00000224979,LSM2
18194,ENSG00000224982,TMEM233
18195,ENSG00000224994,TRIM39
18196,ENSG00000225060,PPP1R18
18197,ENSG00000225073,DDX39B
18198,ENSG00000225103,HLA-DQA2
18199,ENSG00000225110,PNMA6F
18200,ENSG00000225130,TRIM31
18201,ENSG00000225141,PRRT1
18202,ENSG00000225164,PRRC2A
18203,ENSG00000225190,PLEKHM1
18204,ENSG00000225201,HLA-E
18205,ENSG00000225211,NCR3
18206,ENSG00000225228,MCCD1
18207,ENSG00000225247,OR12D2
18208,ENSG00000225291,OR14J1
18209,ENSG00000225312,HSD17B8
18210,ENSG00000225327,USP17L3
18211,ENSG00000225351,ZNF311
18212,ENSG00000225362,CT62
18213,ENSG00000225412,BTNL2
18214,ENSG00000225452,RNF5
18215,ENSG00000225454,SFTA2
18216,ENSG00000225526,MKRN2OS
18217,ENSG00000225543,C6orf15
18218,ENSG00000225550,OR2J2
18219,ENSG00000225553,PHF1
18220,ENSG00000225556,C2CD4D
18221,ENSG00000225589,MDC1
18222,ENSG00000225590,VPS52
18223,ENSG00000225614,ZNF469
18224,ENSG00000225635,DDAH2
18225,ENSG00000225663,MCRIP1
18226,ENSG00000225682,DXO
18227,ENSG00000225691,HLA-C
18228,ENSG00000225697,SLC26A6
18229,ENSG00000225736,OR2B3
18230,ENSG00000225737,SKIV2L
18231,ENSG00000225748,PRRC2A
18232,ENSG00000225781,OR6V1
18233,ENSG00000225805,DEFB131B
18234,ENSG00000225824,HLA-DQB1
18235,ENSG00000225828,FAM229A
18236,ENSG00000225830,ERCC6
18237,ENSG00000225845,BTNL2
18238,ENSG00000225859,DDX39B
18239,ENSG00000225873,C3orf86
18240,ENSG00000225890,HLA-DQA1
18241,ENSG00000225899,FRG2B
18242,ENSG00000225921,NOL7
18243,ENSG00000225932,CTAGE4
18244,ENSG00000225940,C5orf67
18245,ENSG00000225950,NTF4
18246,ENSG00000225967,TAP2
18247,ENSG00000225968,ELFN1
18248,ENSG00000225973,PIGBOS1
18249,ENSG00000225987,PBX2
18250,ENSG00000225989,ABCF1
18251,ENSG00000225993,LY6G6D
18252,ENSG00000225998,LSM2
18253,ENSG00000226000,OR2J2
18254,ENSG00000226023,CT47A6
18255,ENSG00000226033,STK19
18256,ENSG00000226060,TRIM26
18257,ENSG00000226103,C6orf47
18258,ENSG00000226111,MRPS18B
18259,ENSG00000226124,FTCDNL1
18260,ENSG00000226127,BTNL2
18261,ENSG00000226165,HLA-DQB2
18262,ENSG00000226171,DHX16
18263,ENSG00000226173,TAP1
18264,ENSG00000226174,TEX22
18265,ENSG00000226182,LST1
18266,ENSG00000226187,LY6G6E
18267,ENSG00000226201,PSMB8
18268,ENSG00000226215,APOM
18269,ENSG00000226225,RPS18
18270,ENSG00000226248,CLIC1
18271,ENSG00000226257,STK19
18272,ENSG00000226260,HLA-DRA
18273,ENSG00000226264,HLA-DMB
18274,ENSG00000226271,OR2J3
18275,ENSG00000226275,LTA
18276,ENSG00000226288,OR52I2
18277,ENSG00000226321,CROCC2
18278,ENSG00000226347,OR2J2
18279,ENSG00000226372,DCAF8L1
18280,ENSG00000226384,GTF2H4
18281,ENSG00000226402,TRIM31
18282,ENSG00000226404,LY6G5C
18283,ENSG00000226417,CLIC1
18284,ENSG00000226430,USP17L7
18285,ENSG00000226437,TRIM39
18286,ENSG00000226463,OR2W1
18287,ENSG00000226467,AGPAT1
18288,ENSG00000226479,TMEM185B
18289,ENSG00000226492,CUTA
18290,ENSG00000226531,C6orf47
18291,ENSG00000226560,C2
18292,ENSG00000226589,VARS
18293,ENSG00000226600,CT47A9
18294,ENSG00000226603,LY6G6D
18295,ENSG00000226614,SLC39A7
18296,ENSG00000226618,PRRC2A
18297,ENSG00000226634,DDAH2
18298,ENSG00000226650,KIF4B
18299,ENSG00000226651,CLIC1
18300,ENSG00000226685,CT47A12
18301,ENSG00000226704,HSPA1L
18302,ENSG00000226710,SNHG32
18303,ENSG00000226742,HSBP1L1
18304,ENSG00000226761,TAS2R46
18305,ENSG00000226763,SRRM5
18306,ENSG00000226784,PGAM4
18307,ENSG00000226788,RING1
18308,ENSG00000226826,HLA-DPB1
18309,ENSG00000226832,OR2B3
18310,ENSG00000226841,MCCD1
18311,ENSG00000226850,ATP6V1G2
18312,ENSG00000226858,ZFP57
18313,ENSG00000226882,GNL1
18314,ENSG00000226887,ERVMER34-1
18315,ENSG00000226892,TSBP1
18316,ENSG00000226898,UBD
18317,ENSG00000226916,WDR46
18318,ENSG00000226923,MCCD1
18319,ENSG00000226929,CT47A11
18320,ENSG00000226931,OR2J1
18321,ENSG00000226936,B3GALT4
18322,ENSG00000226941,RBMY1J
18323,ENSG00000226979,LTA
18324,ENSG00000227044,OR2H2
18325,ENSG00000227046,DAXX
18326,ENSG00000227057,WDR46
18327,ENSG00000227059,ANHX
18328,ENSG00000227074,SAPCD1
18329,ENSG00000227122,PRRT1
18330,ENSG00000227124,ZNF717
18331,ENSG00000227129,NEU1
18332,ENSG00000227137,OR5V1
18333,ENSG00000227140,USP17L5
18334,ENSG00000227144,VWA7
18335,ENSG00000227147,TRIM15
18336,ENSG00000227151,PRR20D
18337,ENSG00000227171,RNF39
18338,ENSG00000227222,DHX16
18339,ENSG00000227231,IER3
18340,ENSG00000227234,SPANXB1
18341,ENSG00000227246,PSORS1C2
18342,ENSG00000227268,KLLN
18343,ENSG00000227277,RNF5
18344,ENSG00000227314,MSH5
18345,ENSG00000227315,NEU1
18346,ENSG00000227317,DDAH2
18347,ENSG00000227322,RXRB
18348,ENSG00000227333,EHMT2
18349,ENSG00000227345,PARG
18350,ENSG00000227357,HLA-DRB4
18351,ENSG00000227402,SLC39A7
18352,ENSG00000227420,MRPS18B
18353,ENSG00000227446,OR12D2
18354,ENSG00000227458,TRIM40
18355,ENSG00000227460,SYNGAP1
18356,ENSG00000227471,AKR1B15
18357,ENSG00000227472,TRIM10
18358,ENSG00000227488,GAGE12D
18359,ENSG00000227500,SCAMP4
18360,ENSG00000227506,MUC21
18361,ENSG00000227507,LTB
18362,ENSG00000227551,USP17L12
18363,ENSG00000227565,NFKBIL1
18364,ENSG00000227567,APOM
18365,ENSG00000227587,ATP6V1G2
18366,ENSG00000227600,PPT2
18367,ENSG00000227639,OR2W1
18368,ENSG00000227642,AGPAT1
18369,ENSG00000227686,VARS
18370,ENSG00000227715,HLA-A
18371,ENSG00000227720,PPP1R11
18372,ENSG00000227729,RD3L
18373,ENSG00000227739,TUBB
18374,ENSG00000227746,C4A
18375,ENSG00000227761,BAG6
18376,ENSG00000227772,MICB
18377,ENSG00000227780,ZBTB22
18378,ENSG00000227794,RPS18
18379,ENSG00000227801,COL11A2
18380,ENSG00000227804,PPP1R10
18381,ENSG00000227816,TAP1
18382,ENSG00000227826,HLA-DRB4
18383,ENSG00000227858,ZFP57
18384,ENSG00000227861,SAPCD1
18385,ENSG00000227868,TEX46
18386,ENSG00000227877,MRLN
18387,ENSG00000227993,HLA-DRA
18388,ENSG00000228001,TRIM40
18389,ENSG00000228049,POLR2J2
18390,ENSG00000228075,BOD1L2
18391,ENSG00000228080,HLA-DRB1
18392,ENSG00000228083,IFNA14
18393,ENSG00000228090,MPIG6B
18394,ENSG00000228116,PPT2
18395,ENSG00000228128,DDAH2
18396,ENSG00000228144,
18397,ENSG00000228163,HLA-DPA1
18398,ENSG00000228177,C6orf47
18399,ENSG00000228186,PRR3
